86.000000;1023.000000;29.000000;2.300000;2.300000
284.000000;1276.000000;8.000000;2.100000;2.100000
106.000000;1038.000000;10.000000;3.700000;3.700000
33.000000;1230.000000;41.000000;3.900000;3.900000
29.000000;1061.000000;9.000000;3.600000;3.600000
161.000000;1247.000000;10.000000;5.000000;5.000000
190.000000;1105.000000;10.000000;2.600000;2.600000
33.000000;1255.000000;8.000000;1.400000;1.400000
64.000000;1232.000000;18.000000;2.900000;2.900000
124.000000;1076.000000;7.000000;4.600000;4.600000
230.000000;1053.000000;42.000000;2.300000;2.300000
220.000000;1228.000000;32.000000;2.500000;2.500000
103.000000;1284.000000;27.000000;2.800000;2.800000
186.000000;1246.000000;27.000000;3.400000;3.400000
225.000000;1235.000000;2.000000;1.200000;1.200000
113.000000;1072.000000;35.000000;4.200000;4.200000
196.000000;1052.000000;31.000000;3.100000;3.100000
68.000000;1139.000000;29.000000;1.400000;1.400000
91.000000;1132.000000;15.000000;1.900000;1.900000
235.000000;1174.000000;2.000000;1.800000;1.800000
22.000000;1028.000000;47.000000;4.000000;4.000000
200.000000;1035.000000;38.000000;2.000000;2.000000
216.000000;1080.000000;4.000000;4.800000;4.800000
207.000000;1280.000000;45.000000;1.000000;1.000000
218.000000;1137.000000;39.000000;1.500000;1.500000
111.000000;1063.000000;9.000000;1.500000;1.500000
173.000000;1217.000000;26.000000;1.500000;1.500000
143.000000;1132.000000;12.000000;3.900000;3.900000
183.000000;1003.000000;20.000000;3.000000;3.000000
287.000000;1210.000000;15.000000;3.700000;3.700000
125.000000;1017.000000;22.000000;4.000000;4.000000
22.000000;1230.000000;20.000000;1.600000;1.600000
230.000000;1198.000000;15.000000;3.700000;3.700000
191.000000;1251.000000;40.000000;1.600000;1.600000
107.000000;1262.000000;21.000000;2.500000;2.500000
173.000000;1060.000000;49.000000;1.300000;1.300000
292.000000;1079.000000;44.000000;4.000000;4.000000
299.000000;1154.000000;36.000000;3.300000;3.300000
120.000000;1106.000000;27.000000;4.200000;4.200000
207.000000;1090.000000;14.000000;1.400000;1.400000
81.000000;1019.000000;16.000000;2.100000;2.100000
47.000000;1063.000000;32.000000;1.500000;1.500000
58.000000;1227.000000;41.000000;3.800000;3.800000
286.000000;1021.000000;35.000000;1.900000;1.900000
270.000000;1206.000000;6.000000;2.800000;2.800000
231.000000;1239.000000;4.000000;2.000000;2.000000
260.000000;1271.000000;19.000000;4.000000;4.000000
173.000000;1008.000000;39.000000;2.400000;2.400000
190.000000;1122.000000;30.000000;2.100000;2.100000
201.000000;1290.000000;11.000000;1.600000;1.600000
242.000000;1298.000000;42.000000;2.000000;2.000000
215.000000;1067.000000;5.000000;4.100000;4.100000
216.000000;1070.000000;29.000000;4.700000;4.700000
284.000000;1252.000000;42.000000;1.400000;1.400000
64.000000;1019.000000;48.000000;4.300000;4.300000
148.000000;1232.000000;35.000000;3.300000;3.300000
25.000000;1057.000000;1.000000;2.800000;2.800000
292.000000;1121.000000;49.000000;3.800000;3.800000
238.000000;1192.000000;18.000000;2.600000;2.600000
251.000000;1155.000000;31.000000;2.900000;2.900000
166.000000;1220.000000;41.000000;1.200000;1.200000
17.000000;1081.000000;24.000000;1.700000;1.700000
73.000000;1100.000000;35.000000;4.500000;4.500000
114.000000;1069.000000;16.000000;1.800000;1.800000
29.000000;1152.000000;50.000000;1.500000;1.500000
56.000000;1036.000000;3.000000;1.100000;1.100000
199.000000;1133.000000;28.000000;2.900000;2.900000
80.000000;1174.000000;44.000000;1.800000;1.800000
192.000000;1282.000000;42.000000;4.800000;4.800000
